"","pathway","pval","padj","overlap","size","overlapGenes","sample_id"
"608","GOBP_MONOUBIQUITINATED_PROTEIN_DEUBIQUITINATION",0.000249588567887038,0.0105033550307344,1,8,"ENSG00000187555","MM909_16"
"609","GOMF_UBIQUITIN_LIKE_MODIFIER_ACTIVATING_ENZYME_ACTIVITY",0.000311980842497062,0.0105033550307344,1,10,"ENSG00000144744","MM909_16"
"610","GOMF_K48_LINKED_DEUBIQUITINASE_ACTIVITY",0.00053033847144357,0.0133910464039501,1,17,"ENSG00000187555","MM909_16"
"611","UBIQUITIN_CYCLE",0.00149706414060824,0.0302406956402864,1,48,"ENSG00000187555","MM909_16"
"612","GOMF_DEUBIQUITINASE_ACTIVITY",0.00367827245865615,0.0465201954029004,1,118,"ENSG00000187555","MM909_16"
"613","GOMF_UBIQUITIN_LIKE_PROTEIN_PEPTIDASE_ACTIVITY",0.00405195441041672,0.0465201954029004,1,130,"ENSG00000187555","MM909_16"
"614","GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL",0.0041453639467931,0.0465201954029004,1,133,"ENSG00000187555","MM909_16"
"615","KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",0.0041453639467931,0.0465201954029004,1,133,"ENSG00000144744","MM909_16"
"616","BIOCARTA_ATRBRCA_PATHWAY",1,1,0,22,"","MM909_16"
"617","BIOCARTA_CBL_PATHWAY",1,1,0,12,"","MM909_16"
"618","BIOCARTA_GSK3_PATHWAY",1,1,0,20,"","MM909_16"
"619","BIOCARTA_HIF_PATHWAY",1,1,0,15,"","MM909_16"
"620","BIOCARTA_P27_PATHWAY",1,1,0,13,"","MM909_16"
"621","BIOCARTA_P53HYPOXIA_PATHWAY",1,1,0,21,"","MM909_16"
"622","BIOCARTA_PARKIN_PATHWAY",1,1,0,8,"","MM909_16"
"623","BIOCARTA_PROTEASOME_PATHWAY",1,1,0,18,"","MM909_16"
"624","BIOCARTA_SPRY_PATHWAY",1,1,0,17,"","MM909_16"
"625","GCM_USP6",1,1,0,69,"","MM909_16"
"626","GOBP_FREE_UBIQUITIN_CHAIN_POLYMERIZATION",1,1,0,9,"","MM909_16"
"627","GOBP_HISTONE_UBIQUITINATION",1,1,0,8,"","MM909_16"
"628","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION",1,1,0,78,"","MM909_16"
"629","GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,9,"","MM909_16"
"630","GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",1,1,0,15,"","MM909_16"
"631","GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION",1,1,0,109,"","MM909_16"
"632","GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,9,"","MM909_16"
"633","GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",1,1,0,22,"","MM909_16"
"634","GOBP_PROTEIN_DEUBIQUITINATION_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",1,1,0,8,"","MM909_16"
"635","GOBP_PROTEIN_K11_LINKED_DEUBIQUITINATION",1,1,0,10,"","MM909_16"
"636","GOBP_PROTEIN_K11_LINKED_UBIQUITINATION",1,1,0,30,"","MM909_16"
"637","GOBP_PROTEIN_K27_LINKED_UBIQUITINATION",1,1,0,7,"","MM909_16"
"638","GOBP_PROTEIN_K29_LINKED_DEUBIQUITINATION",1,1,0,5,"","MM909_16"
"639","GOBP_PROTEIN_K29_LINKED_UBIQUITINATION",1,1,0,7,"","MM909_16"
"640","GOBP_PROTEIN_K48_LINKED_DEUBIQUITINATION",1,1,0,26,"","MM909_16"
"641","GOBP_PROTEIN_K48_LINKED_UBIQUITINATION",1,1,0,65,"","MM909_16"
"642","GOBP_PROTEIN_K63_LINKED_DEUBIQUITINATION",1,1,0,30,"","MM909_16"
"643","GOBP_PROTEIN_K63_LINKED_UBIQUITINATION",1,1,0,58,"","MM909_16"
"644","GOBP_PROTEIN_K6_LINKED_UBIQUITINATION",1,1,0,11,"","MM909_16"
"645","GOBP_PROTEIN_LINEAR_POLYUBIQUITINATION",1,1,0,5,"","MM909_16"
"646","GOBP_PROTEIN_MONOUBIQUITINATION",1,1,0,42,"","MM909_16"
"647","GOBP_PROTEIN_POLYUBIQUITINATION",1,1,0,225,"","MM909_16"
"648","GOBP_REGULATION_OF_PROTEIN_DEUBIQUITINATION",1,1,0,10,"","MM909_16"
"649","GOBP_REGULATION_OF_PROTEIN_K48_LINKED_UBIQUITINATION",1,1,0,6,"","MM909_16"
"650","GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION",1,1,0,199,"","MM909_16"
"651","GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,18,"","MM909_16"
"652","GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",1,1,0,39,"","MM909_16"
"653","GOBP_RIBOSOME_ASSOCIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",1,1,0,7,"","MM909_16"
"654","GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_C_END_DEGRON_RULE_PATHWAY",1,1,0,12,"","MM909_16"
"655","GOBP_UBIQUITIN_RECYCLING",1,1,0,13,"","MM909_16"
"656","GOCC_ANAPHASE_PROMOTING_COMPLEX",1,1,0,21,"","MM909_16"
"657","GOCC_COP9_SIGNALOSOME",1,1,0,17,"","MM909_16"
"658","GOCC_CUL2_RING_UBIQUITIN_LIGASE_COMPLEX",1,1,0,25,"","MM909_16"
"659","GOCC_CUL3_RING_UBIQUITIN_LIGASE_COMPLEX",1,1,0,36,"","MM909_16"
"660","GOCC_CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX",1,1,0,37,"","MM909_16"
"661","GOCC_CUL4A_RING_E3_UBIQUITIN_LIGASE_COMPLEX",1,1,0,13,"","MM909_16"
"662","GOCC_CUL4B_RING_E3_UBIQUITIN_LIGASE_COMPLEX",1,1,0,6,"","MM909_16"
"663","GOCC_CUL5_RING_UBIQUITIN_LIGASE_COMPLEX",1,1,0,9,"","MM909_16"
"664","GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX",1,1,0,181,"","MM909_16"
"665","GOCC_CYTOPLASMIC_UBIQUITIN_LIGASE_COMPLEX",1,1,0,13,"","MM909_16"
"666","GOCC_ER_UBIQUITIN_LIGASE_COMPLEX",1,1,0,9,"","MM909_16"
"667","GOCC_GID_COMPLEX",1,1,0,5,"","MM909_16"
"668","GOCC_HRD1P_UBIQUITIN_LIGASE_ERAD_L_COMPLEX",1,1,0,6,"","MM909_16"
"669","GOCC_LEWY_BODY",1,1,0,8,"","MM909_16"
"670","GOCC_NUCLEAR_UBIQUITIN_LIGASE_COMPLEX",1,1,0,43,"","MM909_16"
"671","GOCC_SCF_UBIQUITIN_LIGASE_COMPLEX",1,1,0,64,"","MM909_16"
"672","GOCC_UBIQUITIN_CONJUGATING_ENZYME_COMPLEX",1,1,0,8,"","MM909_16"
"673","GOCC_UBIQUITIN_LIGASE_COMPLEX",1,1,0,312,"","MM909_16"
"674","GOMF_ANAPHASE_PROMOTING_COMPLEX_BINDING",1,1,0,9,"","MM909_16"
"675","GOMF_CULLIN_FAMILY_PROTEIN_BINDING",1,1,0,26,"","MM909_16"
"676","GOMF_HISTONE_DEUBIQUITINASE_ACTIVITY",1,1,0,6,"","MM909_16"
"677","GOMF_HISTONE_H2A_UBIQUITIN_LIGASE_ACTIVITY",1,1,0,5,"","MM909_16"
"678","GOMF_HISTONE_UBIQUITIN_LIGASE_ACTIVITY",1,1,0,10,"","MM909_16"
"679","GOMF_K63_LINKED_DEUBIQUITINASE_ACTIVITY",1,1,0,14,"","MM909_16"
"680","GOMF_METAL_DEPENDENT_DEUBIQUITINASE_ACTIVITY",1,1,0,11,"","MM909_16"
"681","GOMF_UBIQUITIN_CONJUGATING_ENZYME_BINDING",1,1,0,31,"","MM909_16"
"682","GOMF_UBIQUITIN_LIGASE_ACTIVATOR_ACTIVITY",1,1,0,7,"","MM909_16"
"683","GOMF_UBIQUITIN_LIGASE_COMPLEX_SCAFFOLD_ACTIVITY",1,1,0,6,"","MM909_16"
"684","GOMF_UBIQUITIN_LIGASE_INHIBITOR_ACTIVITY",1,1,0,8,"","MM909_16"
"685","GOMF_UBIQUITIN_LIGASE_SUBSTRATE_ADAPTOR_ACTIVITY",1,1,0,54,"","MM909_16"
"686","GOMF_UBIQUITIN_LIKE_PROTEIN_BINDING",1,1,0,122,"","MM909_16"
"687","GOMF_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_BINDING",1,1,0,37,"","MM909_16"
"688","GOMF_UBIQUITIN_LIKE_PROTEIN_SPECIFIC_ENDOPEPTIDASE_ACTIVITY",1,1,0,5,"","MM909_16"
"689","GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY",1,1,0,27,"","MM909_16"
"690","GOMF_UBIQUITIN_UBIQUITIN_LIGASE_ACTIVITY",1,1,0,14,"","MM909_16"
"691","KEGG_ERBB_SIGNALING_PATHWAY",1,1,0,87,"","MM909_16"
"692","KEGG_OOCYTE_MEIOSIS",1,1,0,112,"","MM909_16"
"693","KEGG_PARKINSONS_DISEASE",1,1,0,113,"","MM909_16"
"694","KEGG_PROTEASOME",1,1,0,44,"","MM909_16"
"695","LE_SKI_TARGETS_DN",1,1,0,7,"","MM909_16"
"696","LE_SKI_TARGETS_UP",1,1,0,17,"","MM909_16"
"697","MODULE_278",1,1,0,34,"","MM909_16"
"698","MORF_USP5",1,1,0,51,"","MM909_16"
"699","PROTEIN_UBIQUITINATION",1,1,0,40,"","MM909_16"
"700","REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1",1,1,0,48,"","MM909_16"
"701","REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS",1,1,0,51,"","MM909_16"
"702","SMALL_PROTEIN_CONJUGATING_ENZYME_ACTIVITY",1,1,0,52,"","MM909_16"
"703","STEGMEIER_PREMITOTIC_CELL_CYCLE_REGULATORS",1,1,0,11,"","MM909_16"
"704","UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,49,"","MM909_16"
"705","WAESCH_ANAPHASE_PROMOTING_COMPLEX",1,1,0,13,"","MM909_16"
"706","WP_PARKIN_UBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY",1,1,0,71,"","MM909_16"
"707","YU_BAP1_TARGETS",1,1,0,29,"","MM909_16"
"708","GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION",5.85072827582923e-14,5.90923555858752e-12,7,828,"ENSG00000114423, ENSG00000112659, ENSG00000056586, ENSG00000118518, ENSG00000178222, ENSG00000175104, ENSG00000144357","MM909_17"
"709","GOBP_PROTEIN_POLYUBIQUITINATION",1.47805929285064e-06,7.46419942889573e-05,3,225,"ENSG00000056586, ENSG00000118518, ENSG00000175104","MM909_17"
"710","UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1.19910886823605e-05,0.000341340977913276,2,49,"ENSG00000175104, ENSG00000144357","MM909_17"
"711","SMALL_PROTEIN_CONJUGATING_ENZYME_ACTIVITY",1.35184545708228e-05,0.000341340977913276,2,52,"ENSG00000175104, ENSG00000144357","MM909_17"
"712","GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION",5.98295758821298e-05,0.00120855743281902,2,109,"ENSG00000114423, ENSG00000175104","MM909_17"
"713","KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",8.91146024986527e-05,0.00150009580872732,2,133,"ENSG00000114423, ENSG00000175104","MM909_17"
"714","GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION",0.000199319462457921,0.00287589510117858,2,199,"ENSG00000114423, ENSG00000175104","MM909_17"
"715","GOCC_UBIQUITIN_LIGASE_COMPLEX",0.000487967609405488,0.00616059106874428,2,312,"ENSG00000112659, ENSG00000144357","MM909_17"
"716","GOMF_UBIQUITIN_UBIQUITIN_LIGASE_ACTIVITY",0.00152788359092715,0.0171462491870713,1,14,"ENSG00000175104","MM909_17"
"717","GOMF_UBIQUITIN_CONJUGATING_ENZYME_BINDING",0.0033804803937485,0.0341428519768598,1,31,"ENSG00000175104","MM909_17"
"718","GOMF_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_BINDING",0.00403363425568604,0.0366972859084414,1,37,"ENSG00000175104","MM909_17"
"719","PROTEIN_UBIQUITINATION",0.00436007357328017,0.0366972859084414,1,40,"ENSG00000175104","MM909_17"
"720","UBIQUITIN_CYCLE",0.00523013010086149,0.0406340877066931,1,48,"ENSG00000175104","MM909_17"
"721","GOBP_PROTEIN_K63_LINKED_UBIQUITINATION",0.00631678424443094,0.0455710863348232,1,58,"ENSG00000175104","MM909_17"
"722","GOBP_PROTEIN_K48_LINKED_UBIQUITINATION",0.00707683662014835,0.0476506999089989,1,65,"ENSG00000118518","MM909_17"
"723","KEGG_ERBB_SIGNALING_PATHWAY",0.0094623295245837,0.0597309551239346,1,87,"ENSG00000114423","MM909_17"
"724","GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX",0.0195996391712585,0.116444915076301,1,181,"ENSG00000112659","MM909_17"
"725","BIOCARTA_ATRBRCA_PATHWAY",1,1,0,22,"","MM909_17"
"726","BIOCARTA_CBL_PATHWAY",1,1,0,12,"","MM909_17"
"727","BIOCARTA_GSK3_PATHWAY",1,1,0,20,"","MM909_17"
"728","BIOCARTA_HIF_PATHWAY",1,1,0,15,"","MM909_17"
"729","BIOCARTA_P27_PATHWAY",1,1,0,13,"","MM909_17"
"730","BIOCARTA_P53HYPOXIA_PATHWAY",1,1,0,21,"","MM909_17"
"731","BIOCARTA_PARKIN_PATHWAY",1,1,0,8,"","MM909_17"
"732","BIOCARTA_PROTEASOME_PATHWAY",1,1,0,18,"","MM909_17"
"733","BIOCARTA_SPRY_PATHWAY",1,1,0,17,"","MM909_17"
"734","GCM_USP6",1,1,0,69,"","MM909_17"
"735","GOBP_FREE_UBIQUITIN_CHAIN_POLYMERIZATION",1,1,0,9,"","MM909_17"
"736","GOBP_HISTONE_UBIQUITINATION",1,1,0,8,"","MM909_17"
"737","GOBP_MONOUBIQUITINATED_PROTEIN_DEUBIQUITINATION",1,1,0,8,"","MM909_17"
"738","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION",1,1,0,78,"","MM909_17"
"739","GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,9,"","MM909_17"
"740","GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",1,1,0,15,"","MM909_17"
"741","GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,9,"","MM909_17"
"742","GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",1,1,0,22,"","MM909_17"
"743","GOBP_PROTEIN_DEUBIQUITINATION_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",1,1,0,8,"","MM909_17"
"744","GOBP_PROTEIN_K11_LINKED_DEUBIQUITINATION",1,1,0,10,"","MM909_17"
"745","GOBP_PROTEIN_K11_LINKED_UBIQUITINATION",1,1,0,30,"","MM909_17"
"746","GOBP_PROTEIN_K27_LINKED_UBIQUITINATION",1,1,0,7,"","MM909_17"
"747","GOBP_PROTEIN_K29_LINKED_DEUBIQUITINATION",1,1,0,5,"","MM909_17"
"748","GOBP_PROTEIN_K29_LINKED_UBIQUITINATION",1,1,0,7,"","MM909_17"
"749","GOBP_PROTEIN_K48_LINKED_DEUBIQUITINATION",1,1,0,26,"","MM909_17"
"750","GOBP_PROTEIN_K63_LINKED_DEUBIQUITINATION",1,1,0,30,"","MM909_17"
"751","GOBP_PROTEIN_K6_LINKED_UBIQUITINATION",1,1,0,11,"","MM909_17"
"752","GOBP_PROTEIN_LINEAR_POLYUBIQUITINATION",1,1,0,5,"","MM909_17"
"753","GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL",1,1,0,133,"","MM909_17"
"754","GOBP_PROTEIN_MONOUBIQUITINATION",1,1,0,42,"","MM909_17"
"755","GOBP_REGULATION_OF_PROTEIN_DEUBIQUITINATION",1,1,0,10,"","MM909_17"
"756","GOBP_REGULATION_OF_PROTEIN_K48_LINKED_UBIQUITINATION",1,1,0,6,"","MM909_17"
"757","GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,18,"","MM909_17"
"758","GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",1,1,0,39,"","MM909_17"
"759","GOBP_RIBOSOME_ASSOCIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",1,1,0,7,"","MM909_17"
"760","GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_C_END_DEGRON_RULE_PATHWAY",1,1,0,12,"","MM909_17"
"761","GOBP_UBIQUITIN_RECYCLING",1,1,0,13,"","MM909_17"
"762","GOCC_ANAPHASE_PROMOTING_COMPLEX",1,1,0,21,"","MM909_17"
"763","GOCC_COP9_SIGNALOSOME",1,1,0,17,"","MM909_17"
"764","GOCC_CUL2_RING_UBIQUITIN_LIGASE_COMPLEX",1,1,0,25,"","MM909_17"
"765","GOCC_CUL3_RING_UBIQUITIN_LIGASE_COMPLEX",1,1,0,36,"","MM909_17"
"766","GOCC_CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX",1,1,0,37,"","MM909_17"
"767","GOCC_CUL4A_RING_E3_UBIQUITIN_LIGASE_COMPLEX",1,1,0,13,"","MM909_17"
"768","GOCC_CUL4B_RING_E3_UBIQUITIN_LIGASE_COMPLEX",1,1,0,6,"","MM909_17"
"769","GOCC_CUL5_RING_UBIQUITIN_LIGASE_COMPLEX",1,1,0,9,"","MM909_17"
"770","GOCC_CYTOPLASMIC_UBIQUITIN_LIGASE_COMPLEX",1,1,0,13,"","MM909_17"
"771","GOCC_ER_UBIQUITIN_LIGASE_COMPLEX",1,1,0,9,"","MM909_17"
"772","GOCC_GID_COMPLEX",1,1,0,5,"","MM909_17"
"773","GOCC_HRD1P_UBIQUITIN_LIGASE_ERAD_L_COMPLEX",1,1,0,6,"","MM909_17"
"774","GOCC_LEWY_BODY",1,1,0,8,"","MM909_17"
"775","GOCC_NUCLEAR_UBIQUITIN_LIGASE_COMPLEX",1,1,0,43,"","MM909_17"
"776","GOCC_SCF_UBIQUITIN_LIGASE_COMPLEX",1,1,0,64,"","MM909_17"
"777","GOCC_UBIQUITIN_CONJUGATING_ENZYME_COMPLEX",1,1,0,8,"","MM909_17"
"778","GOMF_ANAPHASE_PROMOTING_COMPLEX_BINDING",1,1,0,9,"","MM909_17"
"779","GOMF_CULLIN_FAMILY_PROTEIN_BINDING",1,1,0,26,"","MM909_17"
"780","GOMF_DEUBIQUITINASE_ACTIVITY",1,1,0,118,"","MM909_17"
"781","GOMF_HISTONE_DEUBIQUITINASE_ACTIVITY",1,1,0,6,"","MM909_17"
"782","GOMF_HISTONE_H2A_UBIQUITIN_LIGASE_ACTIVITY",1,1,0,5,"","MM909_17"
"783","GOMF_HISTONE_UBIQUITIN_LIGASE_ACTIVITY",1,1,0,10,"","MM909_17"
"784","GOMF_K48_LINKED_DEUBIQUITINASE_ACTIVITY",1,1,0,17,"","MM909_17"
"785","GOMF_K63_LINKED_DEUBIQUITINASE_ACTIVITY",1,1,0,14,"","MM909_17"
"786","GOMF_METAL_DEPENDENT_DEUBIQUITINASE_ACTIVITY",1,1,0,11,"","MM909_17"
"787","GOMF_UBIQUITIN_LIGASE_ACTIVATOR_ACTIVITY",1,1,0,7,"","MM909_17"
"788","GOMF_UBIQUITIN_LIGASE_COMPLEX_SCAFFOLD_ACTIVITY",1,1,0,6,"","MM909_17"
"789","GOMF_UBIQUITIN_LIGASE_INHIBITOR_ACTIVITY",1,1,0,8,"","MM909_17"
"790","GOMF_UBIQUITIN_LIGASE_SUBSTRATE_ADAPTOR_ACTIVITY",1,1,0,54,"","MM909_17"
"791","GOMF_UBIQUITIN_LIKE_MODIFIER_ACTIVATING_ENZYME_ACTIVITY",1,1,0,10,"","MM909_17"
"792","GOMF_UBIQUITIN_LIKE_PROTEIN_BINDING",1,1,0,122,"","MM909_17"
"793","GOMF_UBIQUITIN_LIKE_PROTEIN_PEPTIDASE_ACTIVITY",1,1,0,130,"","MM909_17"
"794","GOMF_UBIQUITIN_LIKE_PROTEIN_SPECIFIC_ENDOPEPTIDASE_ACTIVITY",1,1,0,5,"","MM909_17"
"795","GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY",1,1,0,27,"","MM909_17"
"796","KEGG_OOCYTE_MEIOSIS",1,1,0,112,"","MM909_17"
"797","KEGG_PARKINSONS_DISEASE",1,1,0,113,"","MM909_17"
"798","KEGG_PROTEASOME",1,1,0,44,"","MM909_17"
"799","LE_SKI_TARGETS_DN",1,1,0,7,"","MM909_17"
"800","LE_SKI_TARGETS_UP",1,1,0,17,"","MM909_17"
"801","MODULE_278",1,1,0,34,"","MM909_17"
"802","MORF_USP5",1,1,0,51,"","MM909_17"
"803","REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1",1,1,0,48,"","MM909_17"
"804","REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS",1,1,0,51,"","MM909_17"
"805","STEGMEIER_PREMITOTIC_CELL_CYCLE_REGULATORS",1,1,0,11,"","MM909_17"
"806","WAESCH_ANAPHASE_PROMOTING_COMPLEX",1,1,0,13,"","MM909_17"
"807","WP_PARKIN_UBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY",1,1,0,71,"","MM909_17"
"808","YU_BAP1_TARGETS",1,1,0,29,"","MM909_17"
"809","GOCC_UBIQUITIN_LIGASE_COMPLEX",2.74212215651016e-09,2.76954337807526e-07,4,312,"ENSG00000012048, ENSG00000189186, ENSG00000109670, ENSG00000024048","MM909_20"
"810","GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION",4.77047585855191e-08,2.40909030856872e-06,3,109,"ENSG00000012048, ENSG00000109670, ENSG00000157450","MM909_20"
"811","GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION",1.36774349771477e-07,4.60473644230638e-06,4,828,"ENSG00000012048, ENSG00000109670, ENSG00000157450, ENSG00000024048","MM909_20"
"812","GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION",2.9335667375389e-07,7.40725601228572e-06,3,199,"ENSG00000012048, ENSG00000109670, ENSG00000157450","MM909_20"
"813","PROTEIN_UBIQUITINATION",3.79204263253381e-06,7.6599261177183e-05,2,40,"ENSG00000012048, ENSG00000109670","MM909_20"
"814","UBIQUITIN_CYCLE",5.48250791376866e-06,9.22888832151058e-05,2,48,"ENSG00000012048, ENSG00000109670","MM909_20"
"815","GOMF_UBIQUITIN_LIKE_PROTEIN_BINDING",3.57916708260339e-05,0.000516422679061347,2,122,"ENSG00000109670, ENSG00000157450","MM909_20"
"816","KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",4.25513301100201e-05,0.000537210542639004,2,133,"ENSG00000012048, ENSG00000109670","MM909_20"
"817","GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX",7.8847409294127e-05,0.000884843148745202,2,181,"ENSG00000189186, ENSG00000109670","MM909_20"
"818","GOMF_HISTONE_UBIQUITIN_LIGASE_ACTIVITY",0.000779787860123116,0.00787561165450031,1,10,"ENSG00000024048","MM909_20"
"819","GOBP_PROTEIN_K6_LINKED_UBIQUITINATION",0.0008577398831634,0.00787561165450031,1,11,"ENSG00000012048","MM909_20"
"820","GOBP_UBIQUITIN_RECYCLING",0.00101362933422022,0.00853138022968688,1,13,"ENSG00000109670","MM909_20"
"821","BIOCARTA_ATRBRCA_PATHWAY",0.00171489109116685,0.0123717143005608,1,22,"ENSG00000012048","MM909_20"
"822","GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",0.00171489109116685,0.0123717143005608,1,22,"ENSG00000109670","MM909_20"
"823","GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY",0.00210431075523809,0.0141690257519365,1,27,"ENSG00000109670","MM909_20"
"824","YU_BAP1_TARGETS",0.00226004458918561,0.0142665314692341,1,29,"ENSG00000012048","MM909_20"
"825","GOCC_CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX",0.00288278550375043,0.0170489242086091,1,37,"ENSG00000189186","MM909_20"
"826","GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",0.00303842213618777,0.0170489242086091,1,39,"ENSG00000109670","MM909_20"
"827","GOCC_NUCLEAR_UBIQUITIN_LIGASE_COMPLEX",0.003349637098362,0.0178059656281348,1,43,"ENSG00000012048","MM909_20"
"828","GOMF_UBIQUITIN_LIGASE_SUBSTRATE_ADAPTOR_ACTIVITY",0.00420507751962729,0.0212356414741178,1,54,"ENSG00000109670","MM909_20"
"829","GOCC_SCF_UBIQUITIN_LIGASE_COMPLEX",0.00498224081562226,0.0239622058275166,1,64,"ENSG00000109670","MM909_20"
"830","WP_PARKIN_UBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY",0.00552596635436209,0.0253692091722987,1,71,"ENSG00000109670","MM909_20"
"831","GOBP_PROTEIN_POLYUBIQUITINATION",0.0174279229087414,0.076531313642734,1,225,"ENSG00000012048","MM909_20"
"832","BIOCARTA_CBL_PATHWAY",1,1,0,12,"","MM909_20"
"833","BIOCARTA_GSK3_PATHWAY",1,1,0,20,"","MM909_20"
"834","BIOCARTA_HIF_PATHWAY",1,1,0,15,"","MM909_20"
"835","BIOCARTA_P27_PATHWAY",1,1,0,13,"","MM909_20"
"836","BIOCARTA_P53HYPOXIA_PATHWAY",1,1,0,21,"","MM909_20"
"837","BIOCARTA_PARKIN_PATHWAY",1,1,0,8,"","MM909_20"
"838","BIOCARTA_PROTEASOME_PATHWAY",1,1,0,18,"","MM909_20"
"839","BIOCARTA_SPRY_PATHWAY",1,1,0,17,"","MM909_20"
"840","GCM_USP6",1,1,0,69,"","MM909_20"
"841","GOBP_FREE_UBIQUITIN_CHAIN_POLYMERIZATION",1,1,0,9,"","MM909_20"
"842","GOBP_HISTONE_UBIQUITINATION",1,1,0,8,"","MM909_20"
"843","GOBP_MONOUBIQUITINATED_PROTEIN_DEUBIQUITINATION",1,1,0,8,"","MM909_20"
"844","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION",1,1,0,78,"","MM909_20"
"845","GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,9,"","MM909_20"
"846","GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",1,1,0,15,"","MM909_20"
"847","GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1,1,0,9,"","MM909_20"
